rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
4,"Good product, good camera",iPhone 15,Positive,0.7003,Positive,4.4006,Positive,0.99986469745636,4.99945878982544,1.0,Positive,5.0,Positive,4.5,4.760023515930176,Positive,4.473330212858246,0.3108643870487184,Positive
4,"Simply awesome phone , i loved it.",iPhone 15,Positive,0.8402,Positive,4.6804,Positive,0.9998843669891356,4.999537467956543,1.0,Positive,5.0,Positive,4.5,4.871974987182617,Positive,4.508997383929423,0.36316132114578725,Positive
5,Good phone i buy lowest price.fast dilevery.,iPhone 15,Positive,0.0772,Positive,3.1544,Negative,0.0239478349685668,1.0957913398742676,1.0,Positive,5.0,Positive,4.5,2.700076535949707,Neutral,3.4484840957387304,0.7191852741628069,Neutral
5,All good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998400211334229,4.999360084533691,1.0,Positive,5.0,Positive,4.5,4.552064033813476,Positive,4.361867673237723,0.2063913593571432,Positive
5,Over all good phone. Just go for it,iPhone 15,Positive,0.4404,Positive,3.8808,Neutral,0.5496416091918945,3.198566436767578,1.0,Positive,5.0,Positive,4.5,3.831746574707031,Positive,3.9989114460675497,0.1548302670559542,Positive
5,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999858856201172,4.999435424804688,1.0,Positive,5.0,Positive,4.5,4.552094169921875,Positive,4.3872061127253215,0.20227492202379477,Positive
5,iPhone 15 was amezing!!! Check My,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.3983926177024841,2.5935704708099365,0.0,Neutral,3.0,Neutral,3.0,2.8374281883239747,Neutral,3.3336346325811093,0.6339287974591891,Neutral
5,Love it,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.99987530708313,4.99950122833252,1.0,Positive,5.0,Positive,4.5,4.709320491333008,Positive,4.403894339411769,0.28222634067520985,Positive
5,Pretty amazing phone great battery life great camera a little underwhelming Very weird exchange experience,iPhone 15,Positive,0.9379,Positive,4.8758,Positive,0.9162910580635072,4.665164232254028,1.0,Positive,5.0,Positive,4.5,4.816385692901612,Positive,4.4922555431943625,0.33760786684554345,Positive
5,"i like dolby speakers, the sound quality is fantastic. Awesome Camera .I love it Vishuu N",iPhone 15,Positive,0.9371,Positive,4.8742,Positive,0.9998846054077148,4.999538421630859,1.0,Positive,5.0,Positive,4.5,4.949495368652344,Positive,4.5126115877653845,0.4034954149386799,Positive
5,Nice product And good quality,iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.9998762607574464,4.999505043029785,1.0,Positive,5.0,Positive,4.5,4.752442017211914,Positive,4.431732696395113,0.3084731975233154,Positive
5,I am so happy,iPhone 15,Positive,0.6948,Positive,4.3896,Positive,0.9998812675476074,4.99952507019043,1.0,Positive,5.0,Positive,4.5,4.755650028076172,Positive,4.447850221610798,0.30807439761868405,Positive
4,Excellent phone great design love it.,iPhone 15,Positive,0.9186,Positive,4.8372,Positive,0.9998570680618286,4.9994282722473145,1.0,Positive,5.0,Positive,4.5,4.934651308898927,Positive,4.647892552749914,0.38244180428888647,Positive
5,Nice experience vijay,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.999824583530426,4.999298334121704,1.0,Positive,5.0,Positive,4.5,4.536919333648682,Positive,4.290705900130851,0.1932955404690282,Positive
5,Very good and original i love Flipkart forever,iPhone 15,Positive,0.8737,Positive,4.7474,Positive,0.9998829364776612,4.9995317459106445,1.0,Positive,5.0,Positive,4.5,4.898772698364258,Positive,4.670779645430799,0.3484166111219531,Positive
5,Nice,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998552799224854,4.999421119689941,1.0,Positive,5.0,Positive,4.5,4.536968447875977,Positive,4.3616258621766715,0.1981636722772842,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.418938522325966,0.28118518280046834,Positive
5,Very nice product... Love this,iPhone 15,Positive,0.8204,Positive,4.6408000000000005,Positive,0.9998792409896852,4.99951696395874,1.0,Positive,5.0,Positive,4.5,4.856126785583497,Positive,4.571042026579971,0.3494000673326968,Positive
5,Awesome iPhone experience must buy if you are looking for camera and you are a photographer. Battery is decent,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9995130300521852,4.99805212020874,1.0,Positive,5.0,Positive,4.5,4.699140848083497,Positive,4.452501758004925,0.278572281178797,Positive
4,Nice but 15 plus 256 bast phone,iPhone 15,Positive,0.2263,Positive,3.4526,Positive,0.9953784942626952,4.981513977050781,1.0,Positive,5.0,Positive,4.5,4.3736455908203125,Positive,4.262587754659351,0.11635392004359459,Positive
5,Really worth it item you mist try this,iPhone 15,Positive,0.2944,Positive,3.5888,Positive,0.9991231560707092,4.996492624282837,1.0,Positive,5.0,Positive,4.5,4.4341170497131355,Positive,4.289560275419766,0.14518339430232863,Positive
5,Very good product,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998735189437866,4.9994940757751465,1.0,Positive,5.0,Positive,4.5,4.593957630310059,Positive,4.393557091946825,0.22634448132145465,Positive
5,Excellent! Thank you so much.,iPhone 15,Positive,0.7574,Positive,4.5148,Positive,0.9998661279678344,4.999464511871338,1.0,Positive,5.0,Positive,4.5,4.805705804748536,Positive,4.47065718394829,0.33527814921637455,Positive
5,Top notch quality... Blue color is just litttt,iPhone 15,Positive,0.2023,Positive,3.4046,Positive,0.995656967163086,4.982627868652344,0.0,Neutral,3.0,Positive,4.5,3.9548911474609376,Positive,4.041989011048412,0.091637723097901,Positive
1,After using 5 minutes phone Heating and in sun phone heat and in keep in pocket then phone heating Heating problem is more SANTOSH KUMAR,iPhone 15,Negative,-0.4019,Negative,2.1962,Negative,0.0072822570800781,1.0291290283203125,-1.0,Negative,1.0,Negative,1.5,1.490131611328125,Negative,2.7078686888058905,1.3194440152425513,Neutral
5,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999816119670868,4.999264478683472,1.0,Positive,5.0,Positive,4.5,4.552025791473389,Positive,4.354033991683196,0.2065297298014436,Positive
5,Amazing.,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999868631362915,4.99947452545166,1.0,Positive,5.0,Positive,4.5,4.668509810180664,Positive,4.404705791916395,0.2640862382067049,Positive
1,I am not satisfied for this,iPhone 15,Negative,-0.3252,Negative,2.3496,Negative,0.0002853274345397,1.0011413097381592,1.0,Positive,5.0,Negative,1.5,2.3402965238952635,Neutral,3.2042151073504135,0.899295165320299,Neutral
5,Go for it .,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9995693564414978,4.998277425765991,0.0,Neutral,3.0,Neutral,3.0,3.7993109703063968,Positive,3.937726356898483,0.17002468030470594,Positive
5,excellent Avinash kumar,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998571872711182,4.999428749084473,1.0,Positive,5.0,Positive,4.5,4.657291499633789,Positive,4.440396248083558,0.2551635117714598,Positive
5,Very nice,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998563528060912,4.999425411224365,1.0,Positive,5.0,Positive,4.5,4.5800901644897465,Positive,4.336020117996629,0.21675815431169526,Positive
5,Best in class...no complaints so far,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9994090795516968,4.997636318206787,1.0,Positive,5.0,Positive,4.5,4.488014527282715,Positive,4.2988195315564575,0.1751340981776713,Positive
4,Product properly and safe too deliver then nice,iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.9966103434562684,4.986441373825073,1.0,Positive,5.0,Positive,4.5,4.747216549530029,Positive,4.492359586578765,0.299742845156647,Positive
5,fabulous,iPhone 15,Positive,0.5267,Positive,4.0534,Positive,0.9998722076416016,4.999488830566406,1.0,Positive,5.0,Positive,4.5,4.621155532226563,Positive,4.429882467201422,0.2345112967392723,Positive
5,All good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998400211334229,4.999360084533691,1.0,Positive,5.0,Positive,4.5,4.552064033813476,Positive,4.387762069766031,0.2014964741393947,Positive
1,Poor camera quality,iPhone 15,Negative,-0.4767,Negative,2.0466,Negative,0.000226080417633,1.0009043216705322,-1.0,Negative,1.0,Negative,1.5,1.419001728668213,Negative,2.724996067981819,1.3594037498891862,Neutral
4,Pink shade is nice but blue shade is almost like white.,iPhone 15,Positive,0.5734,Positive,4.1468,Negative,0.2374449968338012,1.949779987335205,1.0,Positive,5.0,Positive,4.5,3.438631994934082,Neutral,3.735529319210867,0.34911806109790605,Neutral
3,"Ok , heating issue while using in sunlight",iPhone 15,Neutral,0.296,Positive,3.592,Positive,0.9962350726127625,4.98494029045105,-1.0,Negative,1.0,Positive,4.5,3.63077611618042,Neutral,3.847108583280672,0.25442268003094265,Positive
5,"The best, delivery was quick , exchange was quick, great job flipkart",iPhone 15,Positive,0.8519,Positive,4.7038,Positive,0.999519944190979,4.998079776763916,1.0,Positive,5.0,Positive,4.5,4.880751910705566,Positive,4.495467353162958,0.3703524766176802,Positive
4,Best,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9997941851615906,4.999176740646362,1.0,Positive,5.0,Positive,4.5,4.7091906962585455,Positive,4.515709614576048,0.2698264845637237,Positive
5,Ritik,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9923490285873412,4.969396114349365,0.0,Neutral,3.0,Neutral,3.0,3.787758445739746,Positive,3.962831753294349,0.17547472943441572,Positive
5,My 1st dream phone and I like it so much so Im happy,iPhone 15,Positive,0.8166,Positive,4.6332,Positive,0.999862790107727,4.999451160430908,1.0,Positive,5.0,Positive,4.5,4.853060464172364,Positive,4.440339770464578,0.35146857523777136,Positive
5,Awesome and handy,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998784065246582,4.999513626098633,1.0,Positive,5.0,Positive,4.5,4.699725450439454,Positive,4.430644991375848,0.2804267851293179,Positive
4,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999816119670868,4.999264478683472,1.0,Positive,5.0,Positive,4.5,4.552025791473389,Positive,4.361918045530149,0.20640587373803354,Positive
5,Loved this phone,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9997972846031188,4.999189138412476,0.0,Neutral,3.0,Positive,4.5,4.27919565536499,Positive,4.228430550517363,0.06839900050198353,Positive
5,"very good phone, i am very happy with the product and flipkarts same day delivery ditya",iPhone 15,Positive,0.8012,Positive,4.6024,Positive,0.9997844099998474,4.99913763999939,1.0,Positive,5.0,Positive,4.5,4.840615055999756,Positive,4.489988994420193,0.35082983061384093,Positive
5,Vinod,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.995337963104248,4.981351852416992,0.0,Neutral,3.0,Neutral,3.0,3.7925407409667975,Positive,3.960847606176822,0.17560144620400617,Positive
5,GREAT EXPERIENCE,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998718500137328,4.999487400054932,1.0,Positive,5.0,Positive,4.5,4.699714960021973,Positive,4.467267151121016,0.2733823481788728,Positive
5,I am so happy with my new I phone 15 loved it great experience camera quality display smoothness all are excellent.,iPhone 15,Positive,0.9548,Positive,4.9096,Positive,0.9998736381530762,4.999494552612305,1.0,Positive,5.0,Positive,4.5,4.963637821044922,Positive,4.617850826253215,0.4064901724402485,Positive
5,awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.521191241342583,0.26043402425575196,Positive
5,Superb original apple fully recommended delivered on time RAJBIR SINGH,iPhone 15,Positive,0.8173,Positive,4.6346,Positive,0.9998457431793212,4.999382972717285,1.0,Positive,5.0,Positive,4.5,4.853593189086914,Positive,4.526979263036688,0.35405362181339695,Positive
5,Awesome phone laxmikant,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9992637038230896,4.997054815292358,1.0,Positive,5.0,Positive,4.5,4.698741926116944,Positive,4.393959673795673,0.28158935876934377,Positive
5,All good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998400211334229,4.999360084533691,1.0,Positive,5.0,Positive,4.5,4.552064033813476,Positive,4.3137905725685926,0.20324020798859335,Positive
4,Lovely look....Im satisfied,iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998748302459716,4.999499320983887,1.0,Positive,5.0,Positive,4.5,4.811799728393555,Positive,4.530629600238968,0.3306755478839677,Positive
5,I really enjoying this phone but one thing that i find is not ok is its storage capacity that only 5 gb and it runs very fast,iPhone 15,Positive,0.0037,Neutral,3.0074,Negative,0.0113216042518615,1.0452864170074463,1.0,Positive,5.0,Neutral,3.0,2.6210745668029785,Neutral,3.2009120694715225,0.7407171561489536,Neutral
4,"The Apple 15 is a fantastic, lightweight phone with excellent performance. Its perfect for everyday use and looks sleek too! ADARSH H",iPhone 15,Positive,0.906,Positive,4.812,Positive,0.9998218417167664,4.999287366867065,1.0,Positive,5.0,Positive,4.5,4.924514946746827,Positive,4.579858145567289,0.3890612991981799,Positive
5,Super love it,iPhone 15,Positive,0.8442,Positive,4.6884,Positive,0.99988055229187,4.9995222091674805,1.0,Positive,5.0,Positive,4.5,4.875168883666992,Positive,4.625044548440279,0.34861058210857787,Positive
5,"Awesome, but battery should be increase upto 4000 mah",iPhone 15,Positive,0.6705,Positive,4.341,Positive,0.9833697080612184,4.933478832244873,1.0,Positive,5.0,Positive,4.5,4.709791532897949,Positive,4.468780956017238,0.2834602272760776,Positive
5,The customer and delivery partner is very humble and sweet person and phone also to love it apple,iPhone 15,Positive,0.8158,Positive,4.6316,Positive,0.9998179078102112,4.999271631240845,1.0,Positive,5.0,Positive,4.5,4.852348652496338,Positive,4.538906670856758,0.35376107139843954,Positive
5,Picture qwality best to best.fantastic,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.999789297580719,4.999157190322876,1.0,Positive,5.0,Positive,4.5,4.70918287612915,Positive,4.412144854243463,0.28570182179456177,Positive
5,I like the most mangesh chhotelal yadav,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9974598288536072,4.989839315414429,0.0,Neutral,3.0,Positive,4.5,4.084895726165772,Positive,4.112542427436585,0.031143259991853738,Positive
5,Very very nice mobile,iPhone 15,Positive,0.5222,Positive,4.0444,Positive,0.999853253364563,4.999413013458252,1.0,Positive,5.0,Positive,4.5,4.617525205383301,Positive,4.406963844686959,0.2377829687763811,Positive
3,Heat issue,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.9120947122573853,4.648378849029541,-1.0,Negative,1.0,Neutral,3.0,3.259351539611817,Neutral,3.631632623118216,0.4376475311822555,Neutral
5,You have to charge it 3 times atleast if you use it as a primary phone Otherwise the phone is yoo,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0032395720481872,1.012958288192749,0.0,Neutral,3.0,Neutral,3.0,2.2051833152771,Negative,3.2893049106744394,0.961064357199747,Neutral
5,Good at all,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998443126678468,4.999377250671387,1.0,Positive,5.0,Positive,4.5,4.552070900268554,Positive,4.378717992346082,0.20408933265052964,Positive
5,Abhi,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9942288398742676,4.97691535949707,0.0,Neutral,3.0,Neutral,3.0,3.7907661437988285,Positive,3.9729094799764795,0.17533306657103281,Positive
5,All over very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998528957366944,4.999411582946777,1.0,Positive,5.0,Positive,4.5,4.593924633178711,Positive,4.413352989500559,0.22155459407417122,Positive
5,Got IPhone 15 in BBD sale Totally original product all good fully satisfied,iPhone 15,Positive,0.8218,Positive,4.6436,Positive,0.9982402324676514,4.9929609298706055,1.0,Positive,5.0,Positive,4.5,4.854624371948242,Positive,4.584164959293046,0.3456884589748817,Positive
5,Thank u Flipkart for this amazing deal,iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9998764991760254,4.999505996704102,1.0,Positive,5.0,Positive,4.5,4.832282398681641,Positive,4.498460053749275,0.34770607182168184,Positive
5,Build quality fantastic and performance is better than S24 CHANDRABHAN NISHAD,iPhone 15,Positive,0.7579,Positive,4.5158000000000005,Positive,0.9998284578323364,4.999313831329346,1.0,Positive,5.0,Positive,4.5,4.806045532531739,Positive,4.4738036475698255,0.33248618244288103,Positive
5,Value for worth MANI KANDAN,iPhone 15,Positive,0.5106,Positive,4.0212,Positive,0.9993908405303956,4.997563362121582,1.0,Positive,5.0,Positive,4.5,4.607505344848633,Positive,4.410324852244351,0.23200611221451084,Positive
5,"Good product, all features are awesome. m happy with this.",iPhone 15,Positive,0.8934,Positive,4.7868,Positive,0.999880313873291,4.999521255493164,1.0,Positive,5.0,Positive,4.5,4.914528502197266,Positive,4.494795753114942,0.3876273779683062,Positive
4,"The latest iteration of this popular phone boasts impressive new features. A notable upgrade is the camera, which captures stunning photos and videos. The battery life has also been significantly improved, lasting throughout even the busiest days. The sleek design and vibrant display make it a joy to use. Overall, this phone offers a premium mobile experience that is sure to impress.",iPhone 15,Positive,0.974,Positive,4.948,Positive,0.9998257756233216,4.999303102493286,1.0,Positive,5.0,Positive,4.5,4.978921240997315,Positive,4.641890201881236,0.4129888727136027,Positive
5,iPhone is excellent. Excellent Camera. Got it in BBD 24 in,iPhone 15,Positive,0.8126,Positive,4.6252,Positive,0.9998179078102112,4.999271631240845,1.0,Positive,5.0,Positive,4.5,4.849788652496338,Positive,4.420494238378501,0.3507891669839216,Positive
